timestamp,power,productionPower
2024-01-15 21:15:00,1.1548,0.0
2024-01-15 21:45:00,0.934,0.0
2024-01-15 22:00:00,1.1764000000000001,0.0
2024-01-15 22:15:00,1.13325,0.0
2024-01-15 22:30:00,1.1704,0.0
2024-01-15 22:45:00,1.021,0.0
2024-01-15 23:00:00,1.26711,0.0
2024-01-15 23:15:00,0.966,0.0
2024-01-15 23:30:00,0.966,0.0
2024-01-15 23:45:00,0.88654,0.0
2024-01-16 00:00:00,0.9769500000000001,0.0
2024-01-16 00:15:00,1.13491,0.0
2024-01-16 00:30:00,1.04033,0.0
2024-01-16 00:45:00,0.9202,0.0
2024-01-16 01:00:00,0.9634400000000001,0.0
2024-01-16 01:15:00,0.87687,0.0
2024-01-16 01:45:00,0.765,0.0
2024-01-16 02:00:00,0.846,0.0
2024-01-16 02:15:00,0.834,0.0
2024-01-16 02:30:00,0.98233,0.0
2024-01-16 02:45:00,0.9102,0.0
2024-01-16 03:00:00,0.69533,0.0
2024-01-16 03:15:00,0.78,0.0
2024-01-16 03:30:00,0.9965,0.0
2024-01-16 03:45:00,0.8576699999999999,0.0
2024-01-16 04:00:00,0.85075,0.0
2024-01-16 04:15:00,0.8295,0.0
2024-01-16 04:30:00,1.04083,0.0
2024-01-16 04:45:00,0.793,0.0
2024-01-16 05:00:00,0.632,0.0
2024-01-16 05:15:00,0.723,0.0
2024-01-16 05:45:00,0.61883,0.0
2024-01-16 06:00:00,0.58933,0.0
2024-01-16 06:15:00,0.9855,0.0
2024-01-16 06:30:00,0.8737999999999999,0.0
2024-01-16 06:45:00,0.94044,0.0
2024-01-16 07:00:00,0.955,0.0
2024-01-16 07:15:00,1.11455,0.0
2024-01-16 07:30:00,0.9806699999999999,0.0
2024-01-16 07:45:00,0.584,0.0
2024-01-16 08:00:00,0.279,0.0
2024-01-16 08:15:00,0.30075,0.045
2024-01-16 08:30:00,0.411,0.053
2024-01-16 08:45:00,0.31533,0.094
2024-01-16 09:00:00,0.2765,0.145
2024-01-16 09:15:00,0.0,0.28432999999999997
2024-01-16 09:45:00,0.0,0.73917
2024-01-16 10:00:00,0.0,1.00069
2024-01-16 10:15:00,0.0,0.89873
2024-01-16 10:30:00,0.0,1.09873
2024-01-16 10:45:00,0.0,1.22831
2024-01-16 11:00:00,0.0,1.44
2024-01-16 11:15:00,0.0,1.65678
2024-01-16 11:30:00,0.0,1.68402
2024-01-16 11:45:00,0.0,2.26413
2024-01-16 12:00:00,0.0,2.27833
2024-01-16 12:15:00,0.0,1.98054
2024-01-16 12:30:00,0.0,1.73695
2024-01-16 12:45:00,0.0,2.1343400000000003
2024-01-16 13:00:00,0.0,2.01974
2024-01-16 13:15:00,0.0,2.1249499999999997
2024-01-16 13:30:00,0.0,2.946
2024-01-16 13:45:00,0.0,2.0726999999999998
2024-01-16 14:00:00,0.0,1.86298
2024-01-16 14:15:00,0.0,1.95757
2024-01-16 14:30:00,0.0,2.01903
2024-01-16 14:45:00,0.0,1.54334
2024-01-16 15:00:00,0.0,1.39631
2024-01-16 15:15:00,0.0,1.5783
2024-01-16 15:30:00,0.08574,1.38248
2024-01-16 15:45:00,0.34605,1.1875799999999999
2024-01-16 16:00:00,0.15188,1.1926400000000001
2024-01-16 16:15:00,0.5869099999999999,0.53967
2024-01-16 16:30:00,0.7674500000000001,0.25
2024-01-16 16:45:00,0.36371,0.08
2024-01-16 17:00:00,0.28625,0.038329999999999996
2024-01-16 17:45:00,0.473,0.0
2024-01-16 18:00:00,0.5936699999999999,0.0
2024-01-16 18:15:00,0.8824,0.0
2024-01-16 18:30:00,0.63167,0.0
2024-01-16 18:45:00,0.6755,0.0
2024-01-16 19:00:00,0.5838300000000001,0.0
2024-01-16 19:15:00,0.9104,0.0
2024-01-16 19:30:00,0.741,0.0
2024-01-16 19:45:00,0.743,0.0
2024-01-16 20:00:00,0.667,0.0
2024-01-16 20:15:00,0.956,0.0
2024-01-16 20:30:00,0.668,0.0
2024-01-16 20:45:00,0.707,0.0
2024-01-16 21:00:00,0.6206699999999999,0.0
2024-01-16 21:15:00,0.7665,0.0
2024-01-16 21:45:00,2.2097399999999996,0.0
