0;0;0;0;0;0;0;0.152;0.088;0.228;0.2;0.288;0.208;0.148
0;0;0;0;0;0;0;0.048;0.092;0.192;0.308;0.124;0.244;0.144
0;0;0;0;0;0;0;0.152;0.1;0.188;0.12;0.344;0.208;0.148
0;0;0;0;0;0;0;0.056;0.096;0.272;0.124;0.288;0.164;0.164
0;0;0;0;0;0;0;0.152;0.168;0.232;0.632;0.432;0.192;0.248
0.015;0.001;0.001;0.015;0.001;0.001;0.015;0.164;0.524;0.164;0.216;1.008;0.336;0.244
0.047;0.016;0.013;0.047;0.016;0.013;0.047;0.06;0.296;0.216;0.356;0.384;0.172;0.236
0.091;0.043;0.021;0.091;0.043;0.021;0.091;0.176;0.188;0.224;0.264;0.296;0.164;0.236
0.203;0.057;0.031;0.203;0.057;0.031;0.203;0.168;0.12;0.192;0.224;0.196;0.2;0.24
0.373;0.123;0.04;0.373;0.123;0.04;0.373;0.168;0.096;0.164;0.292;0.22;0.288;0.472
0.589;0.573;0.05;0.589;0.573;0.05;0.589;0.208;0.108;0.16;0.364;0.212;0.16;0.404
0.832;0.812;0.059;0.832;0.812;0.059;0.832;0.204;0.056;0.164;0.3;0.832;0.208;0.372
1.085;0.989;0.065;1.085;0.989;0.065;1.085;0.184;0.136;0.16;0.856;0.244;0.368;0.26
1.347;1.156;0.074;1.347;1.156;0.074;1.347;0.044;0.052;0.18;0.444;0.476;0.812;0.156
1.6;1.32;0.086;1.6;1.32;0.086;1.6;0.148;0.136;0.22;0.424;0.52;0.88;0.136
1.844;1.471;0.112;1.844;1.471;0.112;1.844;0.148;0.068;0.212;0.204;0.72;0.808;0.14
2.079;1.616;0.134;2.079;1.616;0.134;2.079;0.036;0.196;0.16;0.248;0.128;0.696;0.188
2.289;1.747;0.316;2.289;1.747;0.316;2.289;0.156;0.184;0.16;0.384;0.296;0.28;0.24
2.49;1.855;0.673;2.49;1.855;0.673;2.49;0.128;0.088;0.16;2.052;0.152;0.188;0.244
2.678;1.947;0.875;2.678;1.947;0.875;2.678;0.144;0.148;0.16;0.46;0.408;0.156;0.248
2.825;2;1.001;2.825;2;1.001;2.825;0.224;0.124;0.164;0.42;0.124;0.228;0.256
2.956;2.047;1.119;2.956;2.047;1.119;2.956;0.132;0.088;0.208;1.78;0.284;0.252;0.264
3.091;2.09;1.379;3.091;2.09;1.379;3.091;0.248;0.132;0.22;2.312;0.168;0.188;0.196
3.22;2.142;1.535;3.22;2.142;1.535;3.22;0.192;0.044;0.192;1.38;0.36;0.28;0.204
3.291;2.163;1.721;3.291;2.163;1.721;3.291;0.164;0.152;0.16;1.636;0.18;0.288;0.192
3.386;2.263;2.027;3.386;2.263;2.027;3.386;0.188;0.056;0.16;2.248;0.24;0.236;0.196
3.45;2.319;2.274;3.45;2.319;2.274;3.45;0.136;0.104;0.16;2.336;0.196;0.336;0.196
3.464;2.313;2.514;3.464;2.313;2.514;3.464;0.216;0.1;0.16;1.996;0.312;0.884;0.196
3.465;2.186;2.659;3.465;2.186;2.659;3.465;0.112;0.056;0.172;1.208;0.252;4.348;0.324
3.466;2.136;2.767;3.466;2.136;2.767;3.466;0.252;0.152;0.224;0.276;0.208;5.092;0.772
1.299;2.12;2.84;1.299;2.12;2.84;1.299;1.172;0.036;0.224;0.288;0.212;1.112;0.576
1.298;2.12;2.885;1.298;2.12;2.885;1.298;0.556;0.128;0.224;0.264;0.284;0.516;0.412
1.13;2;2.897;1.13;2;2.897;1.13;0.348;0.08;0.444;0.488;0.292;0.408;0.308
1.511;1.983;2.88;1.511;1.983;2.88;1.511;0.428;0.076;0.488;0.344;0.16;0.444;0.396
1.547;2.026;2.873;1.547;2.026;2.873;1.547;0.252;0.128;0.492;0.26;0.256;0.428;0.292
1.661;1.925;2.86;1.661;1.925;2.86;1.661;0.212;0.052;0.264;1.508;0.216;0.344;0.296
3.096;1.985;2.817;3.096;1.985;2.817;3.096;0.204;0.124;0.204;1.052;0.364;0.336;0.296
3.459;1.953;2.795;3.459;1.953;2.795;3.459;0.14;0.06;0.22;2.004;0.128;0.312;0.424
3.377;2.009;2.749;3.377;2.009;2.749;3.377;0.248;0.092;0.216;1.056;0.288;0.192;0.416
3.287;1.997;2.699;3.287;1.997;2.699;3.287;0.2;0.112;0.168;0.7;0.196;0.192;0.34
3.197;1.928;2.623;3.197;1.928;2.623;3.197;0.228;0.068;0.156;0.408;0.46;0.216;0.248
3.007;1.869;2.55;3.007;1.869;2.55;3.007;0.248;0.116;0.64;0.336;0.172;0.228;0.248
2.799;1.748;2.457;2.799;1.748;2.457;2.799;0.132;0.06;0.156;0.456;0.296;0.328;0.244
2.546;1.743;2.347;2.546;1.743;2.347;2.546;0.24;0.092;0.216;0.372;0.132;0.284;0.288
2.202;1.639;2.236;2.202;1.639;2.236;2.202;0.224;0.096;0.216;0.32;0.4;0.208;0.3
1.923;1.575;2.138;1.923;1.575;2.138;1.923;0.108;0.084;0.212;0.568;0.152;0.212;0.3
1.563;1.443;2.045;1.563;1.443;2.045;1.563;0.212;0.108;0.164;0.528;0.304;0.168;0.388
1.127;1.313;1.887;1.127;1.313;1.887;1.127;0.172;0.068;0.156;0.428;0.164;0.176;0.204
0.519;1.182;1.723;0.519;1.182;1.723;0.519;0.136;0.12;0.16;0.544;0.472;0.196;0.16
0.251;1.035;1.568;0.251;1.035;1.568;0.251;0.348;0.084;0.16;0.532;0.188;0.16;0.232
0.228;0.883;1.389;0.228;0.883;1.389;0.228;0.22;0.324;0.18;0.628;0.28;0.22;0.696
0.229;0.733;1.197;0.229;0.733;1.197;0.229;0.168;0.444;0.224;0.66;0.132;0.3;0.876
0.222;0.582;1.014;0.222;0.582;1.014;0.222;0.16;0.424;0.224;0.476;0.328;0.26;0.396
0.212;0.423;0.823;0.212;0.423;0.823;0.212;0.224;0.512;0.22;1.62;0.264;0.284;0.764
0.205;0.278;0.63;0.205;0.278;0.63;0.205;0.216;0.612;0.18;0.876;0.332;0.364;0.328
0.198;0.164;0.465;0.198;0.164;0.465;0.198;0.232;0.64;0.168;0.484;1.16;1.252;0.264
0.183;0.102;0.318;0.183;0.102;0.318;0.183;0.26;0.884;0.204;0.428;0.908;0.772;0.168
0.148;0.074;0.195;0.148;0.074;0.195;0.148;0.26;0.988;0.168;1.932;0.78;0.292;0.852
0.117;0.065;0.107;0.117;0.065;0.107;0.117;0.372;0.556;0.18;0.784;0.56;0.32;0.98
0.1;0.052;0.071;0.1;0.052;0.071;0.1;0.776;0.16;0.224;0.376;0.26;1.292;1.056
0.079;0.039;0.049;0.079;0.039;0.049;0.079;1.088;0.116;0.268;0.324;0.44;1.436;1.08
0.053;0.018;0.03;0.053;0.018;0.03;0.053;0.896;0.24;0.548;0.256;0.412;0.528;1.484
0.022;0.001;0.013;0.022;0.001;0.013;0.022;0.24;0.212;0.552;0.308;0.596;0.876;2.62
0;0;0;0;0;0;0;0.244;0.168;0.512;0.684;0.34;1.328;0.72
0;0;0;0;0;0;0;0.276;0.092;0.528;0.428;0.548;0.932;0.744
0;0;0;0;0;0;0;0.252;0.108;0.504;0.54;1.388;1.04;0.324
0;0;0;0;0;0;0;0.18;0.104;0.472;0.768;3.56;1.332;0.34
0;0;0;0;0;0;0;0.192;0.132;0.388;0.716;0.804;0.784;0.308
0;0;0;0;0;0;0;0.248;0.084;0.212;0.396;0.512;0.436;0.256
0;0;0;0;0;0;0;0.164;0.14;0.22;0.484;0.3;1.552;0.244
0;0;0;0;0;0;0;0.2;0.06;0.22;0.208;0.556;0.448;0.336
0;0;0;0;0;0;0;0.32;0.164;0.184;0.16;0.324;0.408;0.412
0;0;0;0;0;0;0;0.212;0.072;0.176;0.184;0.492;0.524;0.284
0;0;0;0;0;0;0;0.268;0.14;0.164;0.316;0.284;0.796;0.26
0;0;0;0;0;0;0;0.284;0.148;0.16;0.26;0.328;1.936;0.256
0;0;0;0;0;0;0;0.484;0.128;0.164;0.216;0.14;1.672;0.288
0;0;0;0;0;0;0;0.244;0.176;0.188;0.256;0.308;1.44;0.252
0;0;0;0;0;0;0;0.196;0.124;0.22;0.2;0.252;0.416;0.224
0;0;0;0;0;0;0;0.168;0.116;0.224;0.204;0.424;1.236;0.224
0;0;0;0;0;0;0;0.24;0.128;0.176;0.244;0.216;2.164;0.268
0;0;0;0;0;0;0;0.12;0.112;0.16;0.124;0.48;0.272;0.352
0;0;0;0;0;0;0;0.164;0.128;0.16;0.128;0.292;0.264;1.172
0;0;0;0;0;0;0;0.124;0.12;0.16;0.156;0.504;0.344;0.232
0;0;0;0;0;0;0;0.096;0.292;0.16;0.112;0.404;0.224;0.268
0;0;0;0;0;0;0;0.164;0.092;0.196;0.128;0.588;0.252;0.332
0;0;0;0;0;0;0;0.052;0.12;0.22;0.148;0.352;0.288;0.34
0;0;0;0;0;0;0;0.164;0.16;0.22;0.112;3.428;0.304;1.684
0;0;0;0;0;0;0;0.092;0.128;0.176;0.228;0.576;0.244;0.24
0;0;0;0;0;0;0;0.12;0.18;0.16;0.228;0.38;0.252;0.24
0;0;0;0;0;0;0;0.136;0.096;0.164;0.196;0.228;0.268;0.248
0;0;0;0;0;0;0;0.068;0.14;0.16;0.228;0.396;0.312;0.224
0;0;0;0;0;0;0;0.16;0.132;0.16;0.212;0.132;0.252;0.16
0;0;0;0;0;0;0;0.052;0.1;0.212;0.192;0.288;0.212;0.148
0;0;0;0;0;0;0;0.156;0.176;0.224;0.184;0.148;0.292;0.148
0;0;0;0;0;0;0;0.176;0.088;0.22;0.124;0.38;0.316;0.148
0;0;0;0;0;0;0;0.056;0.172;0.16;0.104;0.264;0.224;0.148
0;0;0;0;0;0;0;0.18;0.072;0.16;0.16;0.332;0.216;0.148
0;0;0;0;0;0;0;0.168;0.124;0.16;0.236;0.144;0.316;0.152
0;0;0;0;0;0;0;0.164;0.116;0.164;0.252;0.284;0.272;0.28
0;0;0;0;0;0;0;0.16;0.096;0.164;0.356;0.192;0.224;2.032
0;0;0;0;0;0;0;0.16;0.204;0.212;0.2;0.584;0.244;0.876
0.015;0.001;0.001;0.015;0.001;0.001;0.015;0.156;0.68;0.396;0.22;0.788;0.32;0.416
0.044;0.009;0.002661785;0.044;0.009;0.002661785;0.044;0.128;0.328;2;0.364;0.456;0.244;0.488
0.09;0.041;0.007984729;0.09;0.041;0.007984729;0.09;0.052;0.296;1.96;0.532;0.148;0.24;0.236
0.2;0.054;0.017475218;0.2;0.054;0.017475218;0.2;0.156;0.088;0.516;0.344;0.26;0.252;0.24
0.37;0.116;0.031639639;0.37;0.116;0.031639639;0.37;0.128;0.16;0.208;0.304;0.176;0.312;0.5
0.577;0.557;0.050984377;0.577;0.557;0.050984377;0.577;0.116;0.056;0.172;0.396;0.36;0.212;0.4
0.813;0.789;0.076015818;0.813;0.789;0.076015818;0.813;0.188;0.156;0.216;0.348;0.556;0.212;0.224
1.061;0.961;0.107240348;1.061;0.961;0.107240348;1.061;0.164;0.072;0.212;0.512;0.352;0.28;0.228
1.314;1.128;0.145164352;1.314;1.128;0.145164352;1.314;0.096;0.092;0.212;1.76;0.488;0.412;0.24
1.554;1.29;0.190294217;1.554;1.29;0.190294217;1.554;0.084;0.136;0.156;0.416;0.904;0.192;0.148
1.787;1.444;0.243136329;1.787;1.444;0.243136329;1.787;0.148;0.06;0.156;0.372;0.356;0.2;0.148
2.01;1.571;0.304197072;2.01;1.571;0.304197072;2.01;0.044;0.148;0.156;0.468;0.652;0.256;0.164
2.218;1.683;0.373982834;2.218;1.683;0.373982834;2.218;0.14;0.064;0.16;0.564;0.224;0.184;0.252
2.402;1.809;0.453;2.402;1.809;0.453;2.402;0.096;0.088;0.192;0.572;0.236;0.16;0.28
2.574;1.912;0.84;2.574;1.912;0.84;2.574;0.1;0.132;0.56;0.632;0.172;0.212;0.292
2.737;1.924;0.953;2.737;1.924;0.953;2.737;0.172;0.044;0.26;0.596;0.3;0.276;0.284
2.887;1.952;1.098;2.887;1.952;1.098;2.887;0.112;0.136;0.204;2.236;0.28;0.224;0.28
3.019;1.986;1.322;3.019;1.986;1.322;3.019;0.576;0.08;0.188;0.924;0.328;2.26;0.208
3.123;1.995;1.482;3.123;1.995;1.482;3.123;0.164;0.06;0.184;0.528;0.184;2.572;0.196
3.217;1.983;1.669;3.217;1.983;1.669;3.217;1.328;0.132;0.172;0.64;0.24;2.076;0.192
3.314;2.069;1.981;3.314;2.069;1.981;3.314;1.22;0.056;0.192;0.524;0.184;0.388;0.196
3.378;2.116;2.177;3.378;2.116;2.177;3.378;0.568;0.112;0.252;1.212;0.352;0.388;0.196
3.441;2.092;2.413;3.441;2.092;2.413;3.441;0.952;0.092;0.236;1.196;0.276;0.328;0.196
3.463;1.996;2.577;3.463;1.996;2.577;3.463;0.632;0.056;0.188;0.292;0.268;0.272;0.208
3.465;1.926;2.65;3.465;1.926;2.65;3.465;0.536;0.12;0.468;0.34;0.172;0.268;0.404
1.457;1.865;2.71;1.457;1.865;2.71;1.457;1.376;0.076;0.516;0.24;0.26;0.792;0.852
3.069;1.7;2.745;3.069;1.7;2.745;3.069;0.348;0.104;0.504;0.424;0.252;0.844;0.628
1.3;1.679;2.755;1.3;1.679;2.755;1.3;0.208;0.088;0.28;0.364;0.372;1.1;0.348
1.205;1.649;2.751;1.205;1.649;2.751;1.205;0.428;0.08;0.248;1.34;0.212;1.548;0.284
1.531;1.693;2.756;1.531;1.693;2.756;1.531;0.224;0.096;0.224;0.996;0.252;0.716;0.212
1.222;1.675;2.725;1.222;1.675;2.725;1.222;0.192;0.088;0.212;1.032;0.164;0.588;0.2
3.379;1.649;2.708;3.379;1.649;2.708;3.379;0.064;0.096;0.18;0.572;0.312;0.84;0.188
3.345;1.898;2.68;3.345;1.898;2.68;3.345;0.148;0.08;0.192;0.38;0.256;0.32;0.168
3.285;1.809;2.631;3.285;1.809;2.631;3.285;0.176;0.1;0.204;1.42;0.444;0.496;0.164
3.184;1.755;2.573;3.184;1.755;2.573;3.184;0.128;0.076;0.424;2.96;0.204;0.736;0.224
3.092;1.728;2.515;3.092;1.728;2.515;3.092;0.144;0.084;0.492;0.632;0.356;0.608;0.248
2.966;1.687;2.433;2.966;1.687;2.433;2.966;0.176;0.108;0.512;0.488;0.188;0.6;0.244
2.734;1.618;2.373;2.734;1.618;2.373;2.734;0.112;0.064;0.428;0.52;0.4;0.7;0.248
2.506;1.597;2.284;2.506;1.597;2.284;2.506;0.192;0.116;0.416;0.508;0.22;0.54;0.232
2.202;1.535;2.157;2.202;1.535;2.157;2.202;0.26;0.06;0.176;0.372;0.272;0.588;0.236
1.903;1.45;2.064;1.903;1.45;2.064;1.903;0.136;0.084;0.16;0.312;0.18;0.62;0.224
1.48;1.423;2.003;1.48;1.423;2.003;1.48;0.176;0.124;0.408;0.32;0.268;0.632;0.232
1.057;1.311;1.859;1.057;1.311;1.859;1.057;0.16;0.048;0.22;1.852;0.312;0.72;0.224
0.459;1.17;1.695;0.459;1.17;1.695;0.459;0.156;0.12;0.216;0.364;0.344;0.244;0.228
0.228;1.034;1.529;0.228;1.034;1.529;0.228;0.156;0.088;0.176;0.34;0.328;0.272;0.18
0.216;0.88;1.354;0.216;0.88;1.354;0.216;0.152;0.124;0.16;0.52;0.196;0.3;0.16
0.214;0.722;1.167;0.214;0.722;1.167;0.214;0.152;0.184;0.156;0.768;0.276;0.24;0.224
0.205;0.568;0.989;0.205;0.568;0.989;0.205;0.152;0.048;0.16;1.944;0.236;0.508;0.22
0.2;0.416;0.802;0.2;0.416;0.802;0.2;0.064;0.132;0.192;0.56;0.436;1.004;0.208
0.193;0.27;0.617;0.193;0.27;0.617;0.193;0.112;0.088;0.232;0.62;1.836;0.556;0.36
0.183;0.157;0.451;0.183;0.157;0.451;0.183;0.168;0.068;0.336;0.684;1.104;1.608;0.316
0.171;0.091;0.306;0.171;0.091;0.306;0.171;0.192;2.188;0.54;0.632;0.54;2.336;0.224
0.141;0.062;0.186;0.141;0.062;0.186;0.141;0.176;1.852;0.536;0.684;0.592;2.04;0.796
0.111;0.056;0.097;0.111;0.056;0.097;0.111;0.096;1.332;0.464;0.644;0.368;1.404;1.912
0.097;0.047;0.063;0.097;0.047;0.063;0.097;0.208;0.256;0.472;0.9;0.516;1.86;1.288
0.077;0.033;0.043;0.077;0.033;0.043;0.077;0.272;0.556;0.5;1.36;0.252;1.112;1.868
0.052;0.017;0.026;0.052;0.017;0.026;0.052;1.008;0.748;0.484;1.576;0.464;0.588;1.268
0.023;0.002;0.008;0.023;0.002;0.008;0.023;0.46;0.212;0.564;1.432;0.636;0.676;0.372
0;0;0;0;0;0;0;0.156;0.572;0.548;1.484;0.576;0.604;0.272
0;0;0;0;0;0;0;0.216;0.42;0.536;1.4;0.476;0.684;0.264
0;0;0;0;0;0;0;0.22;0.276;0.568;0.652;0.504;0.6;0.168
0;0;0;0;0;0;0;0.116;0.196;0.496;0.66;0.384;0.576;1.536
0;0;0;0;0;0;0;0.22;0.1;0.404;0.564;0.444;0.864;0.368
0;0;0;0;0;0;0;0.172;0.148;0.328;0.376;0.544;0.684;0.316
0;0;0;0;0;0;0;0.148;0.12;0.164;0.332;0.668;0.664;0.408
0;0;0;0;0;0;0;0.264;0.216;0.212;0.304;0.348;0.808;0.328
0;0;0;0;0;0;0;0.344;0.208;0.432;0.244;0.476;0.66;0.388
0;0;0;0;0;0;0;0.404;0.2;0.488;0.252;0.276;0.672;0.264
0;0;0;0;0;0;0;0.396;0.128;0.452;0.224;0.492;0.756;0.248
0;0;0;0;0;0;0;0.276;0.12;0.208;0.316;0.296;0.76;0.244
0;0;0;0;0;0;0;0.192;0.128;0.16;0.62;0.352;0.7;0.244
0;0;0;0;0;0;0;0.22;0.124;0.16;0.56;0.184;0.744;0.24
0;0;0;0;0;0;0;0.092;0.132;0.212;0.44;0.284;0.332;0.244
0;0;0;0;0;0;0;0.128;0.112;0.224;0.492;0.328;0.364;0.24
0;0;0;0;0;0;0;0.152;0.128;0.212;0.316;0.34;0.592;0.24
0;0;0;0;0;0;0;0.032;0.116;0.16;0.276;0.28;0.38;0.24
0;0;0;0;0;0;0;0.156;0.112;0.16;0.248;0.2;0.396;0.288
0;0;0;0;0;0;0;0.104;0.132;0.16;0.212;0.304;0.388;0.52
0;0;0;0;0;0;0;0.084;0.104;0.164;0.244;0.264;0.396;1.084
0;0;0;0;0;0;0;0.156;0.14;0.224;0.204;0.444;0.34;0.34
0;0;0;0;0;0;0;0.056;0.1;0.224;0.248;0.144;0.192;0.336
0;0;0;0;0;0;0;0.14;0.128;0.208;0.196;0.336;0.288;0.352
0;0;0;0;0;0;0;0.164;0.1;0.164;0.176;0.16;0.184;0.596
0;0;0;0;0;0;0;0.168;0.124;0.164;0.1;0.42;0.172;1.496
0;0;0;0;0;0;0;0.056;0.104;0.16;0.172;0.208;0.292;0.268
0;0;0;0;0;0;0;0.18;0.116;0.164;0.1;0.316;0.2;0.24
0;0;0;0;0;0;0;0.168;0.124;0.22;0.172;0.144;0.18;0.248
0;0;0;0;0;0;0;0.164;0.128;0.224;0.14;0.336;0.232;0.244
0;0;0;0;0;0;0;0.16;0.14;0.208;0.256;0.272;0.24;0.22
0;0;0;0;0;0;0;0.16;0.104;0.164;0.224;0.364;0.204;0.156
0;0;0;0;0;0;0;0.16;0.136;0.164;0.264;0.192;0.184;0.16
0;0;0;0;0;0;0;0.172;0.076;0.164;0.188;0.26;0.248;0.156
0;0;0;0;0;0;0;0.12;0.128;0.16;0.26;0.212;0.232;0.152
0;0;0;0;0;0;0;0.06;0.112;0.212;0.232;0.34;0.168;0.156
0;0;0;0;0;0;0;0.168;0.084;0.228;0.244;0.368;0.208;0.148
0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.148;0.204;0.22;0.2;0.42;0.272;0.2
0.021;0.004643939;0.005794468;0.021;0.004643939;0.005794468;0.021;0.04;0.348;0.164;0.26;0.728;0.164;0.248
0.048;0.014;0.012;0.048;0.014;0.012;0.048;0.16;0.66;0.16;0.612;0.328;0.212;0.244
0.092;0.043;0.02;0.092;0.043;0.02;0.092;0.132;0.084;0.168;0.188;0.416;0.236;0.244
0.202;0.055;0.029;0.202;0.055;0.029;0.202;0.056;0.132;0.164;0.42;0.416;0.22;0.232
0.368;0.12;0.039;0.368;0.12;0.039;0.368;0.152;0.096;0.616;0.232;0.332;0.18;0.396
0.574;0.554;0.047;0.574;0.554;0.047;0.574;0.112;0.076;0.292;0.408;0.292;0.164;0.408
0.81;0.788;0.056;0.81;0.788;0.056;0.81;0.152;0.14;0.276;1.884;0.476;0.3;0.332
1.051;0.951;0.062;1.051;0.951;0.062;1.051;0.176;0.044;0.22;1.308;0.768;0.156;0.236
1.301;1.11;0.068;1.301;1.11;0.068;1.301;0.176;0.144;0.196;1;0.624;0.396;0.14
1.542;1.27;0.082;1.542;1.27;0.082;1.542;0.132;0.064;0.2;1.24;0.604;0.324;0.14
1.764;1.408;0.109;1.764;1.408;0.109;1.764;0.052;0.096;0.196;1.304;0.448;0.164;0.216
1.961;1.548;0.144;1.961;1.548;0.144;1.961;0.196;0.112;0.196;1.188;0.428;0.184;0.24
2.185;1.676;0.319;2.185;1.676;0.319;2.185;0.204;0.052;0.256;0.572;0.376;0.236;0.24
2.367;1.768;0.647;2.367;1.768;0.647;2.367;0.136;0.148;0.26;1.08;0.4;0.216;0.244
2.522;1.852;0.826;2.522;1.852;0.826;2.522;0.152;0.048;0.26;0.568;0.164;0.268;0.248
2.701;1.941;0.935;2.701;1.941;0.935;2.701;0.132;0.132;0.236;0.632;0.268;0.404;0.272
2.884;2.013;1.082;2.884;2.013;1.082;2.884;0.076;0.08;0.22;1.56;0.304;0.308;0.252
3.016;2.048;1.256;3.016;2.048;1.256;3.016;0.204;0.08;0.196;0.728;0.228;0.228;0.2
3.102;2.076;1.416;3.102;2.076;1.416;3.102;0.224;0.12;0.22;0.8;0.4;1.692;0.2
3.183;2.076;1.571;3.183;2.076;1.571;3.183;0.18;0.048;0.3;1.064;0.248;1.124;0.2
3.297;2.062;1.895;3.297;2.062;1.895;3.297;0.24;0.128;0.544;2.664;0.192;1.124;0.2
3.352;2.069;2.074;3.352;2.069;2.074;3.352;0.24;0.072;0.968;1.456;0.3;2.024;0.196
3.403;1.994;2.321;3.403;1.994;2.321;3.403;0.2;0.24;0.608;0.844;0.196;2.592;0.2
3.419;1.894;2.52;3.419;1.894;2.52;3.419;0.156;0.128;0.588;0.392;0.408;2.812;0.252
3.45;1.793;2.604;3.45;1.793;2.604;3.45;0.6;0.124;0.556;0.364;0.26;1.24;0.916
1.677;1.807;2.711;1.677;1.807;2.711;1.677;0.984;0.132;0.532;0.316;0.208;0.772;0.616
1.081;1.869;2.761;1.081;1.869;2.761;1.081;0.572;0.132;0.548;0.352;0.312;1.128;0.392
1.414;1.771;2.791;1.414;1.771;2.791;1.414;0.204;0.104;0.584;0.38;0.184;1.82;0.384
2.244;1.774;2.787;2.244;1.774;2.787;2.244;0.404;0.104;0.544;0.44;0.416;2.628;0.328
1.454;1.851;2.795;1.454;1.851;2.795;1.454;0.144;0.116;0.26;0.32;0.236;1.084;0.232
3.302;1.828;2.789;3.302;1.828;2.789;3.302;0.276;0.068;0.212;0.516;0.264;0.708;0.164
3.447;1.829;2.783;3.447;1.829;2.783;3.447;0.188;0.14;0.2;0.332;0.268;2.092;0.164
3.434;1.826;2.77;3.434;1.826;2.77;3.434;0.164;0.056;0.208;0.512;0.192;1.472;0.268
3.371;1.771;2.728;3.371;1.771;2.728;3.371;0.16;0.108;0.26;0.304;0.432;0.552;0.352
3.285;1.757;2.68;3.285;1.757;2.68;3.285;0.16;0.104;0.484;0.424;0.256;0.692;0.268
3.198;1.733;2.613;3.198;1.733;2.613;3.198;0.16;0.056;0.328;0.356;0.404;0.624;0.288
3.032;1.721;2.547;3.032;1.721;2.547;3.032;0.16;0.144;0.208;1.652;0.228;0.592;0.472
2.818;1.691;2.475;2.818;1.691;2.475;2.818;0.156;0.06;0.2;0.728;0.22;0.428;0.688
2.571;1.634;2.371;2.571;1.634;2.371;2.571;0.156;0.116;0.364;0.528;0.376;0.356;0.772
2.238;1.617;2.294;2.238;1.617;2.294;2.238;0.156;0.096;0.304;1.892;0.24;0.272;0.4
1.934;1.527;2.182;1.934;1.527;2.182;1.934;0.156;0.08;0.308;2.54;0.336;0.296;0.456
1.539;1.42;2.082;1.539;1.42;2.082;1.539;0.16;0.1;0.564;1.708;0.168;0.26;0.464
1.125;1.321;1.929;1.125;1.321;1.929;1.125;0.156;0.092;0.432;2.052;0.364;0.216;0.604
0.517;1.183;1.765;0.517;1.183;1.765;0.517;0.156;0.088;0.204;0.248;0.396;0.296;0.548
0.238;1.062;1.59;0.238;1.062;1.59;0.238;0.152;0.092;0.204;0.168;0.224;0.264;0.396
0.211;0.912;1.417;0.211;0.912;1.417;0.211;0.152;0.112;0.248;0.344;0.348;0.2;0.496
0.212;0.749;1.229;0.212;0.749;1.229;0.212;0.156;0.068;0.268;1.708;0.232;0.292;0.584
0.206;0.586;1.047;0.206;0.586;1.047;0.206;0.156;0.148;0.28;0.892;0.24;0.328;0.972
0.197;0.431;0.853;0.197;0.431;0.853;0.197;0.168;0.072;0.264;0.344;0.396;0.28;0.708
0.188;0.28;0.654;0.188;0.28;0.654;0.188;0.2;0.16;0.476;0.488;0.244;0.5;0.312
0.183;0.162;0.48;0.183;0.162;0.48;0.183;0.208;0.404;0.228;0.7;0.508;0.464;0.248
0.17;0.095;0.326;0.17;0.095;0.326;0.17;0.204;2.096;0.54;0.892;0.256;0.304;0.244
0.146;0.066;0.2;0.146;0.066;0.2;0.146;0.224;1.788;0.564;0.936;0.312;0.232;0.248
0.117;0.061;0.105;0.117;0.061;0.105;0.117;0.208;0.524;0.564;0.776;0.392;0.292;0.176
0.104;0.05;0.069;0.104;0.05;0.069;0.104;0.224;0.276;0.58;0.3;0.344;0.212;0.212
0.084;0.041;0.049;0.084;0.041;0.049;0.084;0.808;0.3;0.624;0.788;0.648;0.224;0.24
0.062;0.021;0.032;0.062;0.021;0.032;0.062;0.912;0.416;0.544;0.204;0.356;1.084;0.24
0.027;0.003;0.012;0.027;0.003;0.012;0.027;1.024;0.176;0.576;0.228;0.572;2.108;1.316
0;0;0;0;0;0;0;0.496;0.184;0.6;0.196;0.484;1.736;1.836
0;0;0;0;0;0;0;0.244;0.188;0.596;0.224;0.664;3.068;1.228
0;0;0;0;0;0;0;0.344;0.144;0.552;0.152;0.508;1.344;0.728
0;0;0;0;0;0;0;0.256;0.156;0.532;0.14;0.296;1.424;1.04
0;0;0;0;0;0;0;0.188;0.064;0.512;0.116;0.432;1.928;0.28
0;0;0;0;0;0;0;0.204;0.232;0.488;0.132;1.784;1.612;0.296
0;0;0;0;0;0;0;0.272;0.076;0.508;0.128;1.508;1.564;0.3
0;0;0;0;0;0;0;0.232;0.512;0.268;0.12;2.056;1.648;0.348
0;0;0;0;0;0;0;0.252;0.204;0.248;0.14;0.496;1.536;0.352
0;0;0;0;0;0;0;0.396;0.124;0.204;0.204;0.352;1.5;0.48
0;0;0;0;0;0;0;0.352;0.096;0.204;0.244;0.212;1.56;0.476
0;0;0;0;0;0;0;0.28;0.096;0.204;0.184;0.456;1.552;0.472
0;0;0;0;0;0;0;0.276;0.14;0.24;0.252;0.252;1.508;0.472
0;0;0;0;0;0;0;0.264;0.06;0.264;0.184;0.268;0.532;0.384
0;0;0;0;0;0;0;0.268;0.156;0.264;0.24;0.268;0.42;0.272
0;0;0;0;0;0;0;0.272;0.056;0.236;0.188;0.28;0.308;0.28
0;0;0;0;0;0;0;0.216;0.16;0.204;0.508;0.472;0.412;0.276
0;0;0;0;0;0;0;0.164;0.068;0.204;0.324;0.26;0.312;0.252
